EAR,MAR,Label
0.2627,0.125,0
0.2798,0.1245,0
0.2886,0.1262,0
0.2606,0.1258,0
0.2639,0.1234,0
0.2728,0.1258,0
0.2657,0.1235,0
0.2586,0.1238,0
0.2622,0.1269,0
0.2761,0.129,0
0.2749,0.1258,0
0.2767,0.1248,0
0.2562,0.1271,0
0.259,0.1247,0
0.2473,0.1227,0
0.2587,0.1252,0
0.262,0.1233,0
0.272,0.1263,0
0.1489,0.1278,0
0.2647,0.1259,0
0.2763,0.124,0
0.2612,0.1219,0
0.2585,0.1238,0
0.2649,0.1238,0
0.252,0.1247,0
0.2486,0.1254,0
0.2691,0.1261,0
0.2665,0.1242,0
0.2809,0.1251,0
0.2657,0.1226,0
0.2703,0.1235,0
0.2628,0.1229,0
0.2544,0.1209,0
0.2646,0.1231,0
0.2622,0.1243,0
0.2601,0.1235,0
0.2615,0.12,0
0.2566,0.1229,0
0.2471,0.1204,0
0.2597,0.1242,0
0.2504,0.1226,0
0.2533,0.1245,0
0.2585,0.1193,0
0.2537,0.123,0
0.2667,0.1217,0
0.2579,0.1249,0
0.2672,0.1204,0
0.2552,0.1214,0
0.1559,0.122,0
0.2463,0.1212,0
0.2612,0.1235,0
0.2623,0.1215,0
0.2134,0.1232,0
0.2666,0.1267,0
0.2807,0.126,0
0.2596,0.1259,0
0.2835,0.1222,0
0.2978,0.1277,0
0.2925,0.1232,0
0.2852,0.1239,0
0.2685,0.1252,0
0.2789,0.1222,0
0.2665,0.125,0
0.2942,0.1235,0
0.2535,0.123,0
0.2957,0.1235,0
0.2781,0.1242,0
0.2796,0.1278,0
0.2792,0.1236,0
0.267,0.1234,0
0.2705,0.1239,0
0.2746,0.1243,0
0.2723,0.1239,0
0.2737,0.1242,0
0.2962,0.124,0
0.2714,0.1253,0
0.276,0.124,0
0.2898,0.1414,0
0.17,0.1273,0
0.2786,0.1386,0
0.2747,0.1289,0
0.2895,0.123,0
0.309,0.1214,0
0.284,0.123,0
0.2786,0.1208,0
0.2833,0.1208,0
0.2797,0.1185,0
0.292,0.1204,0
0.2509,0.1194,0
0.3032,0.121,0
0.2693,0.122,0
0.2665,0.1211,0
0.2647,0.1171,0
0.2705,0.1195,0
0.2882,0.1254,0
0.2933,0.12,0
0.3034,0.1262,0
0.3171,0.1517,0
0.2759,0.1409,0
0.2507,0.2249,0
0.2459,0.1695,0
0.2716,0.1223,0
0.304,0.1353,0
0.2776,0.1548,0
0.2768,0.1194,0
0.2728,0.117,0
0.3067,0.1209,0
0.3002,0.1374,0
0.2835,0.1316,0
0.2852,0.1223,0
0.2848,0.1243,0
0.298,0.1199,0
0.261,0.1251,0
0.2784,0.1165,0
0.2766,0.1176,0
0.2804,0.1164,0
0.2931,0.1201,0
0.2923,0.1212,0
0.2735,0.115,0
0.2807,0.1186,0
0.257,0.121,0
0.2835,0.12,0
0.2984,0.1243,0
0.2831,0.1221,0
0.2948,0.1248,0
0.2675,0.123,0
0.2383,0.1223,0
0.2741,0.1198,0
0.2757,0.1191,0
0.2715,0.1222,0
0.255,0.1204,0
0.2651,0.1186,0
0.249,0.1235,0
0.2149,0.1212,0
0.2566,0.12,0
0.2653,0.1225,0
0.2557,0.1226,0
0.3076,0.1338,0
0.292,0.1257,0
0.2609,0.126,0
0.2799,0.1279,0
0.2672,0.1247,0
0.3032,0.1284,0
0.28,0.1319,0
0.2797,0.1239,0
0.2782,0.1308,0
0.2783,0.1223,0
0.2855,0.1286,0
0.2668,0.1219,0
0.2731,0.1219,0
0.2702,0.1225,0
0.2714,0.1226,0
0.2925,0.1212,0
0.2685,0.1241,0
0.2601,0.1209,0
0.279,0.1226,0
0.2661,0.1213,0
0.2718,0.1221,0
0.2531,0.1221,0
0.2716,0.1248,0
0.2666,0.1213,0
0.3032,0.1217,0
0.2747,0.1217,0
0.2744,0.1218,0
0.2699,0.1215,0
0.2646,0.1214,0
0.2664,0.1237,0
0.2979,0.1234,0
0.279,0.1222,0
0.2697,0.1222,0
0.2777,0.1221,0
0.2669,0.1242,0
0.2609,0.1205,0
0.2518,0.1269,0
0.261,0.1196,0
0.2709,0.1232,0
0.2875,0.1177,0
0.2981,0.1229,0
0.2945,0.1249,0
0.2857,0.1334,0
0.2877,0.1237,0
0.3009,0.1255,0
0.2963,0.1296,0
0.2845,0.1226,0
0.2909,0.1303,0
0.2777,0.1221,0
0.2849,0.1217,0
0.2788,0.122,0
0.2686,0.1215,0
0.271,0.1205,0
0.2757,0.1226,0
0.2952,0.1231,0
0.2849,0.1232,0
0.2851,0.1254,0
0.28,0.1246,0
0.2774,0.1218,0
0.2695,0.1225,0
0.2654,0.1228,0
0.2692,0.1241,0
0.2623,0.1252,0
0.2828,0.124,0
0.2853,0.1238,0
0.2619,0.1256,0
0.2781,0.1213,0
0.2594,0.1229,0
0.2813,0.1208,0
0.2669,0.1211,0
0.2808,0.1214,0
0.2356,0.1222,0
0.3,0.1223,0
0.2863,0.1238,0
0.2652,0.1212,0
0.2647,0.1241,0
0.2903,0.1226,0
0.2918,0.1258,0
0.2874,0.1298,0
0.2859,0.124,0
0.2889,0.1276,0
0.2725,0.123,0
0.2725,0.1233,0
0.2696,0.1232,0
0.2725,0.1237,0
0.2631,0.1233,0
0.2709,0.1224,0
0.2419,0.121,0
0.2537,0.1218,0
0.2535,0.1239,0
0.2915,0.121,0
0.2737,0.1213,0
0.2734,0.1199,0
0.2733,0.1206,0
0.2922,0.121,0
0.2709,0.1249,0
0.2595,0.121,0
0.2723,0.1226,0
0.2662,0.1217,0
0.2763,0.1216,0
0.2745,0.1204,0
0.2962,0.1212,0
0.2958,0.1223,0
0.2839,0.1213,0
0.0563,0.1206,0
0.2993,0.1261,0
0.2814,0.1259,0
0.2793,0.1238,0
0.207,0.1278,0
0.217,0.1242,0
0.2909,0.1245,0
0.2906,0.1251,0
0.2865,0.1258,0
0.292,0.1268,0
0.2849,0.1265,0
0.2731,0.124,0
0.2751,0.1227,0
0.2783,0.1267,0
0.2939,0.1484,0
0.2684,0.1659,0
0.2747,0.1517,0
0.2586,0.1392,0
0.2751,0.1226,0
0.29,0.1262,0
0.2867,0.1315,0
0.283,0.1244,0
0.2767,0.1247,0
0.3155,0.1174,0
0.2878,0.1139,0
0.2899,0.128,0
0.2773,0.1275,0
0.2814,0.1272,0
0.288,0.1284,0
0.3052,0.1273,0
0.2871,0.1268,0
0.2915,0.126,0
0.2881,0.1255,0
0.223,0.1237,0
0.306,0.1232,0
0.2954,0.1253,0
0.3009,0.1271,0
0.3075,0.1266,0
0.2775,0.1281,0
0.3101,0.1304,0
0.2887,0.1289,0
0.1871,0.1262,0
0.3076,0.1255,0
0.3017,0.1279,0
0.2983,0.1258,0
0.3049,0.1268,0
0.2871,0.1292,0
0.2863,0.1285,0
0.307,0.1259,0
0.307,0.1269,0
0.3197,0.1294,0
0.3026,0.1283,0
0.2164,0.1303,0
0.2864,0.1333,0
0.3158,0.1289,0
0.2266,0.1266,0
0.2213,0.1277,0
0.235,0.128,0
0.3605,0.1264,0
0.2407,0.1236,0
0.2884,0.1162,0
0.2824,0.154,0
0.2689,0.1706,0
0.1448,0.1327,0
0.2706,0.1223,0
0.289,0.2076,0
0.2597,0.2764,0
0.2976,0.2336,0
0.3037,0.224,0
0.3028,0.2332,0
0.2815,0.2301,0
0.2992,0.1268,0
0.2953,0.1275,0
0.3164,0.1266,0
0.3125,0.1297,0
0.2949,0.1303,0
0.3081,0.1273,0
0.3179,0.129,0
0.3007,0.1302,0
0.2816,0.1278,0
0.2785,0.128,0
0.2739,0.1271,0
0.2838,0.1281,0
0.2934,0.1266,0
0.2891,0.1292,0
0.278,0.1291,0
0.3143,0.1303,0
0.293,0.1263,0
0.309,0.1265,0
0.2979,0.1285,0
0.285,0.1306,0
0.3151,0.1284,0
0.3013,0.1264,0
0.2784,0.1265,0
0.299,0.1265,0
0.2996,0.1263,0
0.3072,0.1293,0
0.3019,0.1256,0
0.3094,0.1276,0
0.3016,0.1267,0
0.2968,0.1273,0
0.2925,0.1268,0
0.3064,0.1269,0
0.2904,0.1246,0
0.2746,0.1269,0
0.2843,0.1259,0
0.2264,0.1272,0
0.299,0.1277,0
0.2999,0.1265,0
0.3079,0.1279,0
0.2988,0.126,0
0.3086,0.126,0
0.3009,0.1267,0
0.3039,0.127,0
0.3169,0.1273,0
0.3165,0.1272,0
0.2944,0.127,0
0.2973,0.1268,0
0.2889,0.124,0
0.2929,0.1264,0
0.2215,0.1251,0
0.2434,0.1242,0
0.2062,0.1209,0
0.1898,0.1359,1
0.1106,0.1293,1
0.1454,0.1287,1
0.0278,0.12,1
0.0678,0.118,1
0.1176,0.1203,1
0.1332,0.1191,1
0.2114,0.1249,1
0.2197,0.1229,1
0.0114,0.1201,1
0.0135,0.1218,1
0.2244,0.1197,1
0.1869,0.1203,1
0.008,0.1215,1
0.0287,0.1196,1
0.2084,0.1196,1
0.217,0.1266,1
0.0209,0.1205,1
0.2264,0.1187,1
0.1616,0.1188,1
0.1712,0.1218,1
0.1543,0.1199,1
0.2106,0.1227,1
0.1795,0.1198,1
0.1842,0.1202,1
0.038,0.119,1
0.1445,0.1179,1
0.1906,0.1216,1
0.2038,0.122,1
0.1066,0.1203,1
0.218,0.1213,1
0.0536,0.12,1
0.0244,0.1207,1
0.2237,0.121,1
0.1906,0.1208,1
0.1418,0.1206,1
0.1475,0.3147,1
0.1634,0.1183,1
0.0107,0.1224,1
0.1507,0.1234,1
0.0319,0.1258,1
0.2291,0.1236,1
0.1611,0.122,1
0.1885,0.1224,1
0.1271,0.1242,1
0.1182,0.1183,1
0.0467,0.1187,1
0.225,0.1199,1
0.1974,0.1188,1
0.2041,0.1305,1
0.2166,0.1223,1
0.2167,0.1221,1
0.2226,0.1208,1
0.1812,0.1208,1
0.2145,0.1208,1
0.2106,0.1221,1
0.0485,0.124,1
0.0608,0.1232,1
0.1684,0.121,1
0.0161,0.1229,1
0.0179,0.1209,1
0.2113,0.1271,1
0.0431,0.1328,1
0.0254,0.1266,1
0.1875,0.131,1
0.2193,0.1249,1
0.229,0.1284,1
0.2145,0.1231,1
0.0069,0.1242,1
0.0758,0.1332,1
0.0889,0.1214,1
0.0246,0.1248,1
0.2208,0.1245,1
0.1982,0.121,1
0.2287,0.1251,1
0.1412,0.127,1
0.1915,0.1452,1
0.0613,0.1247,1
0.146,0.1451,1
0.2278,0.1231,1
0.2217,0.132,1
0.2266,0.1245,1
0.2298,0.1229,1
0.19,0.1258,1
0.1152,0.12,1
0.1751,0.1228,1
0.188,0.1187,1
0.212,0.1235,1
0.2009,0.1196,1
0.2104,0.1215,1
0.1996,0.1215,1
0.2262,0.1196,1
0.2111,0.1217,1
0.0275,0.1211,1
0.1059,0.1212,1
0.229,0.1196,1
0.0756,0.1193,1
0.2233,0.1187,1
0.1619,0.1191,1
0.171,0.1196,1
0.087,0.1193,1
0.2045,0.12,1
0.2241,0.1241,1
0.1696,0.1261,1
0.2293,0.1211,1
0.0843,0.1214,1
0.1712,0.119,1
0.2255,0.1208,1
0.1944,0.1208,1
0.1182,0.1214,1
0.0763,0.1214,1
0.2069,0.1215,1
0.1849,0.1214,1
0.2269,0.121,1
0.1994,0.1216,1
0.2173,0.124,1
0.2153,0.1216,1
0.1622,0.1215,1
0.1963,0.12,1
0.223,0.1249,1
0.2116,0.1262,1
0.2186,0.1256,1
0.206,0.1266,1
0.2129,0.1212,1
0.1671,0.1207,1
0.2293,0.1213,1
0.2243,0.1207,1
0.0566,0.1191,1
0.2268,0.1205,1
0.2294,0.1198,1
0.1675,0.12,1
0.0412,0.12,1
0.0454,0.1214,1
0.1945,0.1214,1
0.2268,0.1212,1
0.2298,0.1215,1
0.2286,0.123,1
0.0365,0.1213,1
0.2284,0.1199,1
0.0499,0.1207,1
0.2267,0.1154,1
0.2171,0.1222,1
0.2289,0.1222,1
0.1381,0.1203,1
0.2291,0.1204,1
0.2284,0.1216,1
0.2233,0.1204,1
0.1342,0.1221,1
0.2075,0.1213,1
0.2271,0.1221,1
0.1928,0.1216,1
0.226,0.1211,1
0.2142,0.1203,1
0.2107,0.1212,1
0.214,0.1204,1
0.1552,0.1206,1
0.2156,0.1219,1
0.1745,0.1206,1
0.2226,0.126,1
0.2036,0.1224,1
0.2242,0.1225,1
0.2104,0.1257,1
0.2108,0.1311,1
0.2039,0.1227,1
0.2206,0.1225,1
0.1935,0.1226,1
0.0431,0.1221,1
0.2097,0.124,1
0.2213,0.1236,1
0.2251,0.1226,1
0.2286,0.1204,1
0.2287,0.1203,1
0.2283,0.1204,1
0.1701,0.1205,1
0.2291,0.1198,1
0.2223,0.1206,1
0.2218,0.1225,1
0.2098,0.1229,1
0.2078,0.1209,1
0.0941,0.1213,1
0.2279,0.121,1
0.2295,0.1212,1
0.2285,0.1203,1
0.2286,0.1203,1
0.0699,0.1223,1
0.2131,0.12,1
0.2241,0.122,1
0.2287,0.1218,1
0.0554,0.1223,1
0.2293,0.1204,1
0.226,0.1224,1
0.2259,0.1221,1
0.2261,0.121,1
0.0168,0.1208,1
0.2275,0.122,1
0.1123,0.1216,1
0.2227,0.1203,1
0.0497,0.1221,1
0.23,0.1216,1
0.2271,0.1207,1
0.2273,0.1224,1
0.2282,0.1206,1
0.1384,0.1246,1
0.1229,0.1182,1
0.2289,0.12,1
0.2213,0.1147,1
0.2245,0.1187,1
0.1658,0.1197,1
0.2165,0.1199,1
0.2292,0.1191,1
0.228,0.1193,1
0.2277,0.1194,1
0.2148,0.1204,1
0.2103,0.12,1
0.2049,0.1198,1
0.1482,0.1193,1
0.2217,0.1202,1
0.1289,0.1203,1
0.2185,0.1205,1
0.2138,0.1203,1
0.2143,0.1205,1
0.0589,0.1214,1
0.2212,0.1195,1
0.2293,0.1199,1
0.2199,0.1212,1
0.2061,0.1207,1
0.2183,0.1206,1
0.2261,0.1209,1
0.218,0.1207,1
0.2298,0.1203,1
0.2284,0.1211,1
0.2032,0.1213,1
0.2006,0.1208,1
0.2173,0.1192,1
0.1165,0.1223,1
0.0343,0.1212,1
0.2264,0.1203,1
0.1841,0.1213,1
0.1064,0.1205,1
0.2116,0.12,1
0.0429,0.1201,1
0.2297,0.121,1
0.2171,0.1204,1
0.2289,0.1202,1
0.0339,0.1216,1
0.1922,0.1208,1
0.2252,0.1207,1
0.2111,0.1214,1
0.2102,0.1208,1
0.2078,0.1223,1
0.2162,0.1217,1
0.1802,0.1212,1
0.1877,0.1221,1
0.2292,0.1201,1
0.2231,0.1229,1
0.2192,0.1218,1
0.2276,0.1213,1
0.2299,0.121,1
0.2294,0.1221,1
0.2294,0.1222,1
0.0434,0.1218,1
0.2264,0.1225,1
0.2113,0.1209,1
0.2204,0.1243,1
0.2387,0.1297,0
0.2458,0.1201,0
0.3019,0.1216,0
0.2519,0.1232,0
0.2728,0.1224,0
0.2605,0.1369,0
0.1891,0.129,0
0.2552,0.1218,0
0.2462,0.1277,0
0.2886,0.119,0
0.2949,0.1246,0
0.2871,0.1215,0
0.3008,0.1207,0
0.2174,0.1286,0
0.2819,0.1191,0
0.3023,0.1289,0
0.2651,0.125,0
0.2942,0.1262,0
0.2834,0.1282,0
0.2634,0.1227,0
0.2703,0.1242,0
0.0913,0.122,0
0.2865,0.1201,0
0.3048,0.1249,0
0.2825,0.129,0
0.2747,0.1257,0
0.2335,0.2579,0
0.2627,0.1239,0
0.231,0.1272,0
0.2368,0.1213,0
0.2579,0.1281,0
0.2516,0.1271,0
0.2491,0.1305,0
0.2449,0.1245,0
0.2554,0.1272,0
0.2502,0.1276,0
0.221,0.1254,0
0.2102,0.1292,0
0.2416,0.1216,0
0.2742,0.1191,0
0.2806,0.1181,0
0.2592,0.1211,0
0.2613,0.1211,0
0.2709,0.1208,0
0.2655,0.1243,0
0.2109,0.1219,0
0.2756,0.1236,0
0.2695,0.1221,0
0.2671,0.1229,0
0.2604,0.1283,0
0.2839,0.1276,0
0.2834,0.1278,0
0.2812,0.1223,0
0.2682,0.1206,0
0.2902,0.1245,0
0.279,0.1239,0
0.2822,0.1261,0
0.289,0.1232,0
0.2669,0.1226,0
0.2211,0.1248,0
0.2398,0.1233,0
0.2901,0.1249,0
0.2797,0.1255,0
0.2839,0.1266,0
0.2521,0.1273,0
0.2826,0.1247,0
0.2452,0.1276,0
0.28,0.1255,0
0.2811,0.1279,0
0.2779,0.1258,0
0.2822,0.1265,0
0.2799,0.1265,0
0.2466,0.1278,0
0.2276,0.129,0
0.2454,0.127,0
0.2571,0.1274,0
0.2741,0.1266,0
0.2902,0.1253,0
0.2693,0.1274,0
0.2506,0.1303,0
0.2562,0.1248,0
0.254,0.1273,0
0.2644,0.1259,0
0.2307,0.1283,0
0.2701,0.1274,0
0.2684,0.1257,0
0.2689,0.126,0
0.2759,0.1266,0
0.2886,0.1256,0
0.1596,0.128,0
0.2572,0.1305,0
0.244,0.1228,0
0.223,0.1239,0
0.2592,0.1254,0
0.2546,0.1267,0
0.2598,0.1295,0
0.2179,0.126,0
0.2592,0.1258,0
0.2654,0.1286,0
0.2666,0.1257,0
0.2758,0.1265,0
0.2753,0.1302,0
0.2937,0.1284,0
0.2979,0.1308,0
0.2598,0.1262,0
0.2655,0.1288,0
0.254,0.1284,0
0.2714,0.1285,0
0.2529,0.1292,0
0.2759,0.1295,0
0.2607,0.1294,0
0.2846,0.129,0
0.2906,0.128,0
0.2683,0.1299,0
0.2567,0.1297,0
0.2847,0.1277,0
0.244,0.1263,0
0.2879,0.1287,0
0.2795,0.1281,0
0.2714,0.1276,0
0.2739,0.1258,0
0.2798,0.1281,0
0.2862,0.1283,0
0.2954,0.1277,0
0.2591,0.1266,0
0.2619,0.1247,0
0.2676,0.1278,0
0.2666,0.1262,0
0.2668,0.1253,0
0.2742,0.1247,0
0.274,0.1273,0
0.269,0.1276,0
0.2733,0.127,0
0.2865,0.1268,0
0.3053,0.1247,0
0.3083,0.1276,0
0.2935,0.1293,0
0.296,0.129,0
0.2793,0.1298,0
0.268,0.1286,0
0.2968,0.1263,0
0.2925,0.1261,0
0.2991,0.1261,0
0.288,0.1296,0
0.2795,0.1283,0
0.2987,0.1266,0
0.289,0.1258,0
0.2941,0.1305,0
0.2775,0.129,0
0.2756,0.126,0
0.2161,0.1332,0
0.2841,0.1282,0
0.2732,0.1292,0
0.2934,0.1277,0
0.2999,0.1256,0
0.2782,0.1255,0
0.2753,0.1258,0
0.2853,0.1261,0
0.2417,0.1211,0
0.2881,0.1204,0
0.2577,0.1224,0
0.2224,0.1253,0
0.2501,0.124,0
0.2717,0.1268,0
0.2432,0.1289,0
0.2851,0.1254,0
0.2799,0.1269,0
0.2705,0.1282,0
0.2793,0.1247,0
0.2803,0.128,0
0.2812,0.1243,0
0.2528,0.1298,0
0.1832,0.1223,0
0.2696,0.131,0
0.2543,0.1304,0
0.2602,0.1306,0
0.2392,0.129,0
0.2597,0.1277,0
0.2763,0.1312,0
0.2762,0.1304,0
0.2572,0.1295,0
0.2268,0.1274,0
0.2357,0.1288,0
0.2483,0.1276,0
0.2497,0.1273,0
0.2649,0.1285,0
0.2556,0.1271,0
0.2708,0.1278,0
0.2868,0.1308,0
0.2796,0.1276,0
0.278,0.1272,0
0.2509,0.1287,0
0.2948,0.1275,0
0.3075,0.1293,0
0.2946,0.13,0
0.292,0.1291,0
0.2879,0.1323,0
0.287,0.13,0
0.2109,0.1255,0
0.2549,0.1224,0
0.185,0.1231,0
0.2823,0.1252,0
0.2536,0.124,0
0.2773,0.123,0
0.221,0.1222,0
0.2402,0.1253,0
0.2994,0.124,0
0.3019,0.131,0
0.2823,0.1225,0
0.3029,0.1247,0
0.1325,0.1249,0
0.2698,0.1239,0
0.2931,0.1246,0
0.2858,0.127,0
0.286,0.1233,0
0.2735,0.1321,0
0.2755,0.1247,0
0.2883,0.1257,0
0.2908,0.1224,0
0.2863,0.127,0
0.1622,0.1226,0
0.2702,0.1241,0
0.2664,0.1258,0
0.2696,0.1266,0
0.2699,0.1257,0
0.257,0.1267,0
0.235,0.1277,0
0.2662,0.1275,0
0.2557,0.124,0
0.2763,0.1249,0
0.2603,0.1271,0
0.2599,0.1245,0
0.2919,0.126,0
0.2671,0.1246,0
0.2286,0.1247,0
0.2491,0.123,0
0.2404,0.1275,0
0.2577,0.1288,0
0.2769,0.1286,0
0.2492,0.1264,0
0.2518,0.1271,0
0.2738,0.1242,0
0.2547,0.1281,0
0.2585,0.1262,0
0.2868,0.1286,0
0.2772,0.1238,0
0.3008,0.1278,0
0.2397,0.1241,0
0.2732,0.1238,0
0.2616,0.1261,0
0.2522,0.124,0
0.2766,0.1273,0
0.2746,0.1251,0
0.2642,0.1258,0
0.2466,0.125,0
0.2411,0.1263,0
0.2455,0.126,0
0.2705,0.1232,0
0.2802,0.1842,0
0.2622,0.1449,0
0.1539,0.1235,0
0.2582,0.1274,0
0.2592,0.3573,0
0.2315,0.1259,0
0.2719,0.1296,0
0.2197,0.1309,0
0.2435,0.1278,0
0.2468,0.1273,0
0.2401,0.1307,0
0.256,0.1288,0
0.2653,0.1313,0
0.1852,0.1303,0
0.2368,0.13,0
0.2504,0.1317,0
0.2192,0.1301,0
0.1904,0.1296,0
0.186,0.1256,0
0.2101,0.1273,0
0.206,0.1279,0
0.2321,0.1268,0
0.2664,0.1271,0
0.2651,0.1267,0
0.29,0.1243,0
0.2765,0.1285,0
0.2583,0.1283,0
0.2495,0.1265,0
0.2642,0.1281,0
0.2647,0.1323,0
0.1518,0.1284,0
0.2583,0.1296,0
0.2501,0.1298,0
0.2283,0.1319,0
0.2409,0.1304,0
0.2582,0.1293,0
0.2484,0.1341,0
0.2174,0.1313,0
0.2333,0.1315,0
0.2558,0.1313,0
0.2191,0.1312,0
0.2742,0.1283,0
0.2674,0.1332,0
0.2759,0.1335,0
0.2835,0.1323,0
0.2776,0.1287,0
0.2532,0.1306,0
0.2174,0.1339,0
0.2219,0.1305,0
0.2013,0.1339,0
0.2666,0.1364,0
0.2789,0.1317,0
0.2816,0.1293,0
0.273,0.1314,0
0.2527,0.1306,0
0.2423,0.1285,0
0.2522,0.1277,0
0.2563,0.1308,0
0.1714,0.1314,0
0.2462,0.1343,0
0.2694,0.1306,0
0.2744,0.133,0
0.2622,0.1326,0
0.2616,0.1292,0
0.2757,0.1306,0
0.2857,0.1291,0
0.254,0.1278,0
0.2223,0.1274,0
0.2491,0.1285,0
0.2703,0.1274,0
0.2755,0.1265,0
0.2877,0.1278,0
0.2392,0.1297,0
0.2359,0.1278,0
0.2094,0.1284,0
0.2363,0.129,0
0.2776,0.1282,0
0.2761,0.1284,0
0.1741,0.1292,0
0.2544,0.1289,0
0.1936,0.1293,0
0.27,0.1244,0
0.2683,0.122,0
0.2716,0.1186,0
0.348,0.1208,0
0.3287,0.1205,0
0.3479,0.1242,0
0.2789,0.1227,0
0.2928,0.1203,0
0.2885,0.1235,0
0.2935,0.1239,0
0.2752,0.12,0
0.2816,0.1207,0
0.2551,0.1219,0
0.292,0.1228,0
0.2799,0.1246,0
0.2696,0.1254,0
0.3007,0.1238,0
0.309,0.125,0
0.2412,0.1207,0
0.2844,0.1274,0
0.3041,0.1263,0
0.2299,0.1269,0
0.2746,0.128,0
0.2204,0.131,0
0.2543,0.1279,0
0.2828,0.1279,0
0.269,0.1275,0
0.2849,0.1265,0
0.255,0.1269,0
0.2661,0.1273,0
0.2724,0.1296,0
0.2429,0.1292,0
0.2683,0.1289,0
0.2583,0.1256,0
0.2329,0.1281,0
0.2654,0.1279,0
0.2751,0.1304,0
0.2369,0.1291,0
0.267,0.1268,0
0.2709,0.1273,0
0.248,0.1294,0
0.2091,0.1215,0
0.247,0.1283,0
0.256,0.1274,0
0.254,0.1272,0
0.1848,0.1202,0
0.2502,0.1284,0
0.2667,0.1266,0
0.2436,0.1296,0
0.2462,0.1269,0
0.2545,0.1276,0
0.255,0.1265,0
0.2427,0.1287,0
0.2494,0.1252,0
0.2503,0.1283,0
0.2877,0.1297,0
0.275,0.1257,0
0.2661,0.1276,0
0.2944,0.1253,0
0.2621,0.1281,0
0.2667,0.1261,0
0.2431,0.1254,0
0.2435,0.126,0
0.259,0.1249,0
0.2467,0.1258,0
0.2474,0.1254,0
0.2559,0.1256,0
0.2473,0.1279,0
0.2691,0.128,0
0.2721,0.1284,0
0.2538,0.1252,0
0.2681,0.1273,0
0.2585,0.128,0
0.2663,0.1266,0
0.2645,0.1285,0
0.2577,0.1278,0
0.2592,0.1281,0
0.2626,0.1257,0
0.1593,0.1264,0
0.251,0.127,0
0.2603,0.1271,0
0.2722,0.1268,0
0.2659,0.1296,0
0.2172,0.1278,0
0.264,0.1256,0
0.2655,0.1287,0
0.2506,0.1287,0
0.2676,0.1299,0
0.2414,0.1265,0
0.2237,0.1295,0
0.2813,0.1312,0
0.2695,0.1318,0
0.1444,0.1298,0
0.272,0.1295,0
0.2746,0.132,0
0.2845,0.1315,0
0.2712,0.132,0
0.1757,0.1297,0
0.2844,0.1245,0
0.2774,0.126,0
0.2747,0.1246,0
0.2141,0.1259,0
0.2776,0.1254,0
0.2869,0.1267,0
0.2747,0.1269,0
0.2266,0.1253,0
0.277,0.1218,0
0.2447,0.1239,0
0.2631,0.1239,0
0.2759,0.123,0
0.2653,0.1226,0
0.2552,0.123,0
0.2738,0.1253,0
0.2364,0.1252,0
0.2279,0.1263,0
0.2585,0.1269,0
0.257,0.1297,0
0.2458,0.1277,0
0.2711,0.1296,0
0.2371,0.1281,0
0.2104,0.1281,0
0.1602,0.1282,0
0.2185,0.123,0
0.2319,0.1245,0
0.2559,0.1244,0
0.2827,0.1253,0
0.2776,0.1248,0
0.2276,0.1215,0
0.2572,0.1219,0
0.2758,0.1248,0
0.2937,0.1253,0
0.2792,0.1208,0
0.2325,0.1263,0
0.2624,0.1201,0
0.2553,0.1227,0
0.2232,0.1278,0
0.2733,0.1253,0
0.2655,0.1251,0
0.2398,0.1253,0
0.2431,0.1262,0
0.2583,0.1266,0
0.1974,0.1281,0
0.2869,0.1277,0
0.2854,0.1247,0
0.2377,0.1255,0
0.2916,0.1263,0
0.2416,0.1274,0
0.2525,0.1258,0
0.2622,0.1247,0
0.2883,0.127,0
0.2285,0.1244,0
0.23,0.1266,0
0.1959,0.1273,0
0.239,0.1267,0
0.2153,0.1252,0
0.248,0.1232,0
0.2236,0.1272,0
0.1891,0.1239,0
0.1907,0.1278,0
0.2352,0.1254,0
0.2431,0.125,0
0.2268,0.1261,0
0.2296,0.1283,0
0.2285,0.1266,0
0.2645,0.1249,0
0.2834,0.1262,0
0.2438,0.1247,0
0.2507,0.1245,0
0.2409,0.1269,0
0.2826,0.1238,0
0.2782,0.1231,0
0.263,0.1378,0
0.2831,0.1257,0
0.2657,0.1332,0
0.1553,0.1274,0
0.2597,0.1268,0
0.2502,0.1248,0
0.2421,0.1267,0
0.2402,0.1237,0
0.2433,0.1221,0
0.2638,0.1276,0
0.2602,0.1261,0
0.2532,0.1277,0
0.2424,0.1291,0
0.2561,0.1254,0
0.2428,0.1215,0
0.2391,0.1237,0
0.1998,0.1248,0
0.2428,0.1234,0
0.2861,0.1253,0
0.2892,0.1265,0
0.2821,0.1277,0
0.2844,0.1259,0
0.2623,0.1272,0
0.1888,0.1244,0
0.2566,0.1203,0
0.2515,0.1228,0
0.2598,0.1257,0
0.2828,0.1225,0
0.2591,0.1235,0
0.2619,0.1234,0
0.2602,0.1228,0
0.2925,0.1219,0
0.2979,0.1197,0
0.2822,0.1244,0
0.29,0.1214,0
0.2695,0.1248,0
0.2864,0.1256,0
0.2491,0.1221,0
0.2961,0.1262,0
0.2726,0.1256,0
0.28,0.1219,0
0.2742,0.1257,0
0.2802,0.123,0
0.1267,0.1265,0
0.2735,0.1204,0
0.2625,0.1255,0
0.2474,0.1275,0
0.2077,0.1253,0
